Tipo;Colonia;Habitaciones;Garages;Suites;Area;Valor;Condominio;Impuesto
Departamento;Condesa;2;0;0;65;5250.0;;371.0
Conjunto Comercial/Sala;Coyoacán;0;1;0;115;35000.0;15400.0;4165.0
Conjunto Comercial/Sala;Polanco;0;1;0;25;5250.0;3692.5;647.5
Departamento;Narvarte;2;1;1;78;8400.0;3150.0;462.0
Conjunto Comercial/Sala;Juárez;0;0;0;30;4900.0;1890.0;280.0
Departamento;Iztacalco;1;0;0;55;2450.0;700.0;
Departamento;Condesa;4;2;3;350;35000.0;6300.0;
Departamento;Coyoacán;3;1;1;130;18550.0;4375.0;1400.0
Cocineta;Juárez;1;0;0;20;4165.0;1575.0;77.0
Departamento;Santa Fe;2;1;1;69;8050.0;3360.0;
Departamento;Nativitas;2;0;0;50;2625.0;;
Departamento;Narvarte;3;1;0;90;8225.0;2614.5;
Departamento;Lomas de Chapultepec;3;1;1;100;22400.0;7350.0;1575.0
Departamento;Santa Fe;2;2;1;105;21000.0;8575.0;9450.0
Casa;Barrio Bravo;2;1;0;80;3850.0;;42.0
Departamento;Condesa;1;0;0;35;5250.0;2450.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;33;3150.0;1627.5;420.0
Departamento;Condesa;1;0;0;55;3850.0;1960.0;199.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;21;2800.0;1753.5;329.0
Departamento;Del Valle;1;0;0;27;3850.0;2380.0;101.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;29;2275.0;;
Departamento;San Rafael;2;0;0;55;4550.0;;59.5
Tienda/Salón;Roma;0;0;0;15;6300.0;6300.0;1050.0
Departamento;Santa Fe;5;4;5;384;38500.0;18438.0;3934.0
Tienda/Salón;Roma;0;1;0;300;52500.0;;
Departamento;Coyoacán;3;2;1;150;24500.0;7700.0;1354.5
Tienda/Salón;Centro Histórico;0;0;0;53;28000.0;3325.0;3780.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;36;4550.0;1855.0;448.0
Departamento;Coyoacán;3;2;1;160;24150.0;8788.5;
Departamento;San Miguel Chapultepec;2;1;0;62;3850.0;2159.5;73.5
Cocineta;Condesa;1;0;0;40;5250.0;1589.0;259.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;670;133000.0;22788.5;
Departamento;Coyoacán;3;2;1;160;38500.0;10500.0;
Conjunto Comercial/Sala;Santa Fe;0;1;0;22;1750.0;2730.0;392.0
Departamento;Condesa;2;0;2;88;12250.0;2870.0;612.5
Departamento;Santa Fe;4;3;4;251;52500.0;10500.0;1830.5
Departamento;Roma;2;1;1;64;11725.0;3220.0;525.0
Cocineta;Roma;1;0;0;20;3430.0;1750.0;101.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;840;56000.0;17500.0;
Departamento;Condesa;3;1;1;182;29750.0;4536.0;1190.0
Departamento;Condesa;2;0;0;63;7700.0;1582.0;448.0
Departamento;Santa Fe;2;1;1;72;5600.0;2730.0;49.0
Departamento;Coyoacán;3;3;2;270;63000.0;10500.0;3920.0
Cocineta;Centro Histórico;1;0;0;36;3150.0;1137.5;
Departamento;Coyoacán;3;1;0;90;12250.0;2975.0;525.0
Departamento;Coyoacán;2;1;1;66;13650.0;2674.0;294.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;25;3150.0;1753.5;
Departamento;La Condesa;1;0;0;50;3325.0;1995.0;234.5
Cocineta;Condesa;1;0;1;32;7000.0;1421.0;196.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;28;3150.0;1645.0;
Departamento;Santa Fe;4;3;2;290;31500.0;12950.0;2100.0
Departamento;Coyoacán;3;1;1;140;25200.0;10150.0;30212.0
Tienda/Salón;Centro Histórico;0;1;0;494;207830.0;47981.5;6331.5
Departamento;Coyoacán;3;1;0;100;11200.0;4725.0;822.5
Departamento;Condesa;2;1;0;70;12250.0;6300.0;595.0
Departamento;Roma;1;0;0;56;6650.0;2380.0;
Departamento;Coyoacán;2;1;1;100;45500.0;12897.5;1547.0
Loft;Bosques de las Lomas;1;1;1;78;8750.0;3524.5;1725.5
Casa Comercial;Polanco;0;0;0;121;28000.0;;5001.5
Departamento;Centro Histórico;1;1;0;42;5250.0;1715.0;77.0
Casa de Condominio;Lomas de Chapultepec;5;0;5;900;105000.0;5250.0;
Departamento;Mixcoac;2;1;0;48;3325.0;1718.5;126.0
Departamento;Bosques de las Lomas;3;2;0;110;14000.0;5705.0;1337.0
Departamento;Narvarte;3;1;1;90;7000.0;3104.5;430.5
Departamento;Ciudad de los Deportes;1;1;0;45;2275.0;1295.0;490.0
Departamento;Las Águilas;3;1;1;70;5250.0;2369.5;140.0
Departamento;Nativitas;3;1;0;60;4375.0;1715.0;
Conjunto Comercial/Sala;Santa Fe;0;5;0;150;35000.0;12250.0;6300.0
Departamento;Roma;3;1;3;108;21000.0;5845.0;1015.0
Departamento;Santa Fe;3;2;1;109;10850.0;6664.0;717.5
Departamento;Santa Fe;1;1;0;61;5250.0;3181.5;
Departamento;Santa Fe;2;1;0;52;3850.0;2170.0;
Departamento;Del Valle;1;0;1;37;3150.0;1078.0;
Conjunto Comercial/Sala;Roma;0;3;0;190;40250.0;18501.0;3692.5
Tienda/Salón;Santa Fe;0;1;0;160;10500.0;11245.5;8718.5
Conjunto Comercial/Sala;Santa Fe;0;1;0;45;2800.0;5075.0;875.0
Departamento;Narvarte;2;1;0;90;7000.0;2450.0;262.5
Departamento;Santa Fe;2;1;1;100;8750.0;5243.0;1186.5
Departamento;San Pedro de los Pinos;2;1;1;74;10500.0;4511.5;38.5
Tienda/Salón;Tepalcatlalpan;0;0;0;40;2975.0;;
Conjunto Comercial/Sala;Santa Fe;0;1;0;23;3500.0;2506.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;135;8970.5;3899.0;1918.0
Departamento;Santa Fe;2;1;1;73;7000.0;3615.5;350.0
Departamento;Centro Histórico;1;0;0;34;3500.0;1575.0;73.5
Conjunto Comercial/Sala;Centro Histórico;0;1;0;235;19250.0;6650.0;1960.0
Conjunto Comercial/Sala;Casa Blanca;0;4;0;112;8050.0;8424.5;7280.0
Tienda en Centro Comercial;Santa Fe;0;0;0;30;1750.0;8400.0;3150.0
Departamento;Lomas de Chapultepec;2;2;1;160;28000.0;8925.0;1998.5
Departamento;Narvarte;3;0;1;100;6300.0;2975.0;455.0
Departamento;Roma;2;1;1;104;20300.0;4725.0;934.5
Departamento;Del Valle;3;2;1;120;12250.0;3430.0;
Departamento;Narvarte;3;1;1;96;6825.0;1750.0;325.5
Casa de Condominio;Santa Fe;3;0;3;680;52500.0;4025.0;2800.0
Casa;Las Águilas;9;8;4;870;52500.0;2695.0;1680.0
Departamento;Santa Fe;2;1;1;70;4900.0;2541.0;49.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;30;2450.0;2380.0;290.5
Departamento;Villa de Guadalupe;3;1;0;60;4550.0;2345.0;273.0
Tienda/Salón;Santa Fe;0;1;0;450;157500.0;4966.5;16359.0
Casa;Tlalpan;4;0;4;491;69650.0;;21000.0
Departamento;Peralvillo;3;1;1;76;5075.0;2282.0;2597.0
Departamento;Arboledas;2;1;1;80;4725.0;822.5;472.5
Departamento;Narvarte;1;0;0;35;2800.0;1470.0;
Departamento;Santa Fe;1;1;1;66;8750.0;4886.0;493.5
Tienda/Salón;Santa Fe;0;1;0;43;11900.0;1907.5;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;80;5775.0;3010.0;1032.5
Tienda/Salón;Centro Histórico;0;0;0;25;1750.0;1925.0;315.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;341;54250.0;25893.0;7514.5
Departamento;Condesa;2;1;1;180;23800.0;5600.0;1067.5
Departamento;Coyoacán;4;2;0;300;105000.0;;
Departamento;Lomas de Chapultepec;4;1;1;160;49000.0;8750.0;1855.0
Tienda/Salón;Narvarte;0;0;0;62;24500.0;3556.0;2037.0
Departamento en Hotel;Condesa;1;1;0;60;7000.0;5635.0;693.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;27;1575.0;2800.0;413.0
Departamento;Narvarte;3;0;0;105;7700.0;1792.0;448.0
Departamento;Santa Fe;3;1;2;250;22750.0;4532.5;
Departamento;Condesa;3;1;0;131;17500.0;6601.0;2719.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;100;6300.0;3360.0;1207.5
Conjunto Comercial/Sala;Santa Fe;0;1;0;30;3010.0;2107.0;871.5
Conjunto Comercial/Sala;Santa Fe;0;1;0;30;6300.0;2625.0;
Departamento;Peralvillo;2;1;0;71;4900.0;2408.0;
Tienda/Salón;Centro Histórico;0;0;0;565;187862.5;49437.5;
Tienda en Centro Comercial;Roma;0;0;0;30;6300.0;1400.0;
Tienda/Salón;Santa Fe;0;1;0;44;4550.0;2415.0;
Departamento;Santa Fe;4;2;2;160;14000.0;6265.0;2415.0
Departamento;Del Valle;3;1;0;130;9275.0;3535.0;749.0
Departamento;Arboledas;2;0;0;65;3325.0;1680.0;
Departamento;Napoles;1;0;0;32;5600.0;1960.0;350.0
Casa de Condominio;Santa Fe;6;5;0;906;77000.0;10150.0;8816.5
Conjunto Comercial/Sala;Santa Fe;0;1;0;27;3150.0;2660.0;420.0
Departamento;Condesa;3;1;1;100;31500.0;3150.0;770.0
Departamento;Santa Fe;5;3;5;340;45500.0;11200.0;
Conjunto Comercial/Sala;Centro Histórico;0;1;0;403;127060.5;39112.5;5162.5
Departamento;Nativitas;2;1;1;50;3500.0;1547.0;
Departamento;San Ángel;3;1;1;85;12950.0;3024.0;637.0
Departamento en Hotel;Coyoacán;2;1;1;90;35000.0;14000.0;2037.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;75;14700.0;5481.0;868.0
Galpón/Depósito/Almacén;Nativitas;0;0;0;700;42000.0;;
Galpón/Depósito/Almacén;San Juan Xalpa;0;0;0;5000;73500.0;;17850.0
Tienda en Centro Comercial;Condesa;0;0;0;22;5005.0;2065.0;385.0
Departamento;Álvaro Obregón;2;1;0;50;2625.0;1610.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;28;1925.0;1263.5;413.0
Departamento;Lomas de Chapultepec;3;2;1;150;24500.0;6650.0;1400.0
Departamento;Centro Histórico;1;0;0;45;3850.0;1400.0;
Cocineta;Del Valle;1;0;0;24;3500.0;1596.0;101.5
Departamento;Villa de Cortés;2;0;0;55;4200.0;1400.0;45.5
Cocineta;Centro Histórico;0;0;0;32;1400.0;3500.0;511.0
Tienda en Centro Comercial;Santa Fe;0;1;0;80;10500.0;2569.0;3990.0
Departamento;Condesa;2;0;1;80;8400.0;2450.0;539.0
Departamento;Roma;1;0;0;30;4550.0;1956.5;
Departamento;Condesa;2;1;0;48;6300.0;2114.0;266.0
Departamento;Villa de Guadalupe;2;1;0;55;2800.0;1225.0;56.0
Departamento;Santa Fe;2;2;1;74;7700.0;3671.5;773.5
Conjunto Comercial/Sala;Villa de Guadalupe;0;1;0;17;3325.0;1015.0;
Departamento;Roma;2;1;0;61;10500.0;2135.0;360.5
Casa de Condominio;Santa Fe;6;6;6;900;42000.0;7000.0;63000.0
Galpón/Depósito/Almacén;Centro Histórico;0;0;0;3000;630000.0;;2800.0
Casa de Vecindad;Polanco;1;0;0;35;8750.0;1295.0;94.5
Tienda/Salón;Condesa;0;0;0;486;66500.0;;8848.0
Conjunto Comercial/Sala;San Pedro de los Pinos;0;5;0;478;217490.0;;
Casa;Zacatenco;2;1;0;50;4550.0;;3.5
Departamento;Coyoacán;4;6;4;700;227500.0;31010.0;2096.5
Conjunto Comercial/Sala;Santa Fe;0;0;0;129;25200.0;5600.0;2957.5
Departamento;Condesa;2;1;1;100;12250.0;2625.0;525.0
Tienda/Salón;La Condesa;1;0;0;37;8050.0;605.5;
Departamento;Coyoacán;3;0;1;138;26250.0;6720.0;10979.5
Tienda/Salón;Centro Histórico;0;0;0;370;21000.0;;2698.5
Departamento;Condesa;2;0;0;85;10500.0;3458.0;371.0
Cocineta;Centro Histórico;1;0;0;30;2800.0;1365.0;
Conjunto Comercial/Sala;Santa Fe;0;1;0;45;7000.0;3325.0;623.0
Departamento;Condesa;3;0;0;130;19250.0;2625.0;525.0
Departamento;Santa Fe;3;2;1;196;42000.0;5950.0;7997.5
Departamento;San Miguel Chapultepec;1;1;0;54;5950.0;2100.0;245.0
Departamento;Bosques de las Lomas;4;4;4;400;71750.0;14525.0;
Departamento;Del Valle;2;0;0;59;8750.0;2548.0;332.5
Departamento;Condesa;1;0;0;38;4550.0;2142.0;84.0
Terreno Estándar;San Juan Xalpa;0;0;0;13500;164500.0;;15445.5
Departamento;Del Valle;2;0;0;87;10150.0;2625.0;455.0
Departamento;Villa de Cortés;1;0;0;37;2800.0;749.0;49.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;33;1750.0;1970.5;
Cocineta;San Pedro de los Pinos;1;0;0;21;1925.0;700.0;
Departamento;Lomas de Chapultepec;2;1;0;74;12250.0;5600.0;630.0
Departamento;Condesa;3;1;0;140;12950.0;4984.0;1151.5
Departamento;Condesa;3;1;1;280;19250.0;4791.5;868.0
Departamento;Coyoacán;4;3;4;400;87500.0;14000.0;3500.0
Galpón/Depósito/Almacén;Roma Sur;1;0;0;2100;52500.0;;73500.0
Departamento;Santa Fe;2;1;1;80;7700.0;3955.0;262.5
Departamento;Narvarte;2;0;0;73;4900.0;1718.5;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;80;4200.0;3069.5;864.5
Casa;Roma Sur;3;0;0;180;3150.0;;
Galpón/Depósito/Almacén;Santa María Aztahuacán;0;15;0;1640;87500.0;3.5;
Departamento;Santa Fe;3;2;3;105;10850.0;5250.0;945.0
Conjunto Comercial/Sala;Coyoacán;0;0;0;25;9450.0;1774.5;665.0
Departamento en Hotel;Coyoacán;2;2;0;79;28000.0;9100.0;1148.0
Departamento;Vallejo;2;0;0;65;3850.0;175.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;27;1680.0;1008.0;465.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;123;12250.0;5600.0;1907.5
Tienda/Salón;Coyoacán;0;0;0;20;8750.0;2800.0;693.0
Departamento;Santa Fe;4;3;2;230;21700.0;9625.0;2415.0
Departamento;Juárez;2;0;0;83;8050.0;2380.0;518.0
Conjunto Comercial/Sala;Condesa;0;0;0;30;4025.0;1487.5;777.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;79;7000.0;2677.5;175.0
Galpón/Depósito/Almacén;Doctores;0;5;0;700;77000.0;;1435.0
Tienda/Salón;Santa Fe;0;1;0;80;31500.0;4900.0;5600.0
Departamento;San Pedro de los Pinos;2;0;0;72;7000.0;2170.0;479.5
Departamento;Coyoacán;3;2;2;164;98000.0;9800.0;1680.0
Conjunto Comercial/Sala;Coyoacán;0;1;0;34;10500.0;2919.0;1410.5
Galpón/Depósito/Almacén;Villa de Cortés;0;50;0;6100;175000.0;;25550.0
Departamento;Santa Fe;2;1;1;101;8750.0;8050.0;
Departamento;Narvarte;2;0;0;79;6300.0;1330.0;
Departamento;Coyoacán;3;1;1;95;15750.0;4130.0;924.0
Departamento;Coyoacán;3;1;1;150;28000.0;7175.0;1533.0
Departamento;Santa Fe;2;1;1;96;7000.0;5110.0;973.0
Departamento;Condesa;3;1;1;143;13615.0;6898.5;903.0
Departamento;Peralvillo;3;1;1;90;3500.0;2800.0;420.0
Tienda/Salón;Tepalcatlalpan;0;0;0;1000;42000.0;;
Departamento;Roma;3;0;0;83;9800.0;1029.0;385.0
Departamento;Santa Fe;2;1;0;62;5250.0;2450.0;350.0
Departamento;Santa Fe;2;1;1;90;10500.0;6461.0;1533.0
Departamento;Ciudad de los Deportes;2;0;0;48;3325.0;560.0;42.0
Tienda/Salón;Santa Fe;0;2;0;150;38500.0;;6251.0
Departamento;Santa Fe;3;2;1;167;15750.0;7630.0;577.5
Departamento;Lomas de Chapultepec;4;2;2;180;38500.0;10150.0;2586.5
Departamento;Condesa;2;0;0;57;7700.0;2660.0;269.5
Conjunto Comercial/Sala;Condesa;0;0;0;24;3500.0;1680.0;2975.0
Departamento;Coyoacán;3;2;0;95;17500.0;4200.0;707.0
Departamento;Condesa;1;0;0;40;7175.0;2047.5;
Departamento;Santa Fe;1;1;0;70;10500.0;5775.0;
Edificio Completo;Roma;0;8;0;465;114800.0;;12404.0
Departamento;Narvarte;2;1;0;71;6125.0;1890.0;290.5
Departamento;Coyoacán;2;0;1;90;12600.0;2275.0;525.0
Departamento;La Loma;1;0;0;32;3850.0;1330.0;
Departamento;Condesa;1;0;0;27;5600.0;1032.5;105.0
Departamento;San Miguel Chapultepec;3;1;1;89;7350.0;2625.0;
Departamento;Condesa;4;1;2;241;22050.0;8890.0;2142.0
Departamento;Condesa;3;0;0;119;8750.0;3990.0;
Departamento;Narvarte;3;1;1;80;6125.0;2975.0;437.5
Departamento;Santa Fe;3;2;3;156;19250.0;7700.0;1592.5
Departamento en Hotel;Coyoacán;1;1;0;90;24500.0;8750.0;1400.0
Departamento;Nativitas;2;1;1;80;5075.0;700.0;
Departamento;Coyoacán;3;1;1;130;15750.0;4305.0;1172.5
Departamento;Santa Fe;4;3;4;340;38500.0;15428.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;41;2450.0;2047.5;619.5
Departamento;Santa Fe;3;1;1;110;12250.0;4550.0;
Cocineta;Centro Histórico;1;0;0;31;3500.0;1627.5;371.0
Casa de Condominio;Santa Fe;7;8;7;913;105000.0;10087.0;
Departamento;Santa Fe;5;4;5;368;45500.0;12250.0;35000.0
Departamento;Lomas de Chapultepec;3;1;1;120;21000.0;5950.0;1260.0
Departamento;San Ángel;2;0;0;63;7350.0;3223.5;353.5
Departamento;Narvarte;3;1;1;85;8050.0;1991.5;
Departamento;Santa Fe;4;5;4;630;42000.0;21948.5;5750.5
Departamento;Lomas de Chapultepec;1;1;1;105;19250.0;9800.0;1575.0
Departamento;Condesa;2;0;0;65;9100.0;2695.0;318.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;245;70000.0;29995.0;6321.0
Departamento;Santa Fe;1;1;0;70;7000.0;3955.0;
Departamento en Hotel;La Loma;1;1;0;29;7000.0;2800.0;87.5
Tienda/Salón;San Pedro de los Pinos;0;0;0;45;11200.0;;
Departamento;Condesa;1;0;0;63;6300.0;2649.5;308.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;20;4392.5;;
Departamento;Lomas de Chapultepec;3;1;1;110;20650.0;4200.0;1680.0
Departamento;Condesa;3;1;0;100;9450.0;3776.5;451.5
Departamento;La Condesa;2;0;0;110;5250.0;4900.0;700.0
Departamento;Napoles;3;1;1;220;32200.0;5950.0;6475.0
Departamento;Condesa;1;0;0;28;4900.0;1470.0;192.5
Departamento;Santa Fe;1;1;1;50;12250.0;3500.0;700.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;23;1925.0;1050.0;245.0
Departamento;Lomas de Chapultepec;4;3;1;168;45150.0;7875.0;
Departamento;Condesa;3;0;0;110;9450.0;3500.0;87.5
Conjunto Comercial/Sala;Santa Fe;0;1;0;98;10500.0;3052.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;33;3150.0;1533.0;402.5
Departamento;Roma;3;1;1;101;19600.0;4515.0;1197.0
Departamento;San Juan Xalpa;1;0;1;45;2975.0;805.0;
Conjunto Comercial/Sala;Coyoacán;0;4;0;323;157468.5;20723.5;62818.0
Departamento;Narvarte;3;0;0;85;5600.0;1802.5;
Casa de Condominio;San Gregorio Atlapulco;2;1;0;60;3150.0;1050.0;
Tienda/Salón;Santa Fe;0;1;0;58;28000.0;4882.5;5425.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;40;3500.0;3500.0;525.0
Departamento;Lomas de Chapultepec;3;1;1;150;17500.0;3500.0;1400.0
Departamento;Condesa;2;1;1;89;35000.0;11200.0;
Departamento;Nativitas;2;1;0;50;3150.0;1610.0;
Departamento;Santa Fe;3;3;1;127;21000.0;7350.0;22687.0
Departamento;Bosques de las Lomas;3;3;0;280;31500.0;5950.0;
Tienda/Salón;Santa Fe;0;2;0;324;87500.0;26295.5;
Departamento;Condesa;3;0;0;130;10500.0;4200.0;812.0
Departamento;Condesa;2;0;0;80;7700.0;3283.0;343.0
Conjunto Comercial/Sala;Lomas de Chapultepec;0;2;0;165;122500.0;26677.0;7616.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;26;3640.0;1981.0;
Departamento;Condesa;3;1;0;110;10150.0;4777.5;560.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;460;35000.0;9800.0;6324.5
Conjunto Comercial/Sala;Casa Blanca;0;1;0;23;2100.0;1680.0;
Departamento;Coyoacán;3;1;1;180;22750.0;5320.0;1505.0
Departamento;Condesa;3;0;0;83;5950.0;2114.0;
Tienda/Salón;Centro Histórico;0;0;0;115;13650.0;;511.0
Casa de Condominio;Santa Fe;5;6;4;1000;112000.0;10500.0;5950.0
Conjunto Comercial/Sala;Tlalnepantla;0;0;0;341;54250.0;26040.0;7049.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;68;4200.0;1078.0;381.5
Conjunto Comercial/Sala;Centro Histórico;0;0;0;212;26250.0;16100.0;4410.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;27;3500.0;25627.0;392.0
Tienda/Salón;Condesa;0;0;0;79;12250.0;7000.0;2464.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;83;15750.0;6475.0;3150.0
Departamento;Lomas de Chapultepec;2;0;1;60;11200.0;2758.0;490.0
Departamento;Condesa;4;1;4;250;31500.0;8750.0;21000.0
Departamento;Coyoacán;5;1;2;242;52500.0;8400.0;4480.0
Tienda/Salón;Santa Fe;0;1;0;71;14000.0;8050.0;1855.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;212;27454.0;15750.0;3930.5
Cochera/Estacionamiento;Centro Histórico;0;1;0;0;2100.0;;294.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;33;4550.0;2555.0;
Departamento;Coyoacán;1;0;0;40;8750.0;2278.5;189.0
Departamento;Roma;2;1;1;105;20300.0;4735.5;983.5
Cocineta;Condesa;1;0;0;10;2800.0;;210.0
Cocineta;Roma Norte;0;0;0;34;2765.0;840.0;
Cocineta;Condesa;1;0;1;29;5250.0;1897.0;84.0
Conjunto Comercial/Sala;Santa Fe;0;2;0;81;15400.0;11063.5;22914.5
Departamento;Chapultepec;2;1;0;55;4725.0;1505.0;
Departamento;Tlalpan;3;2;1;168;21000.0;7602.0;1606.5
Conjunto Comercial/Sala;Santa Fe;0;1;0;27;3500.0;1750.0;
Casa de Condominio;Santa Fe;7;5;6;850;70000.0;8190.0;52500.0
Casa de Condominio;Santa Fe;5;0;2;600;35000.0;2800.0;3500.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;2809;665000.0;262500.0;
Departamento;Villa Coapa;2;1;0;50;2800.0;955.5;
Galpón/Depósito/Almacén;Santa Marta Acatitla;0;0;0;25000;1071000.0;;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;2465;420000.0;38.5;14.0
Edificio Completo;Centro Histórico;0;0;0;39;4375.0;;304.5
Conjunto Comercial/Sala;Villa de Cortés;0;1;0;283;67266.5;21766.5;1743.0
Conjunto Comercial/Sala;Santa Fe;0;3;0;107;15750.0;8284.5;1424.5
Cocineta;Condesa;1;0;0;34;4900.0;1764.0;
Departamento;La Condesa;1;0;1;45;4200.0;1802.5;
Departamento;Roma;2;1;1;84;16275.0;3990.0;780.5
Departamento;Juárez;2;1;0;71;7700.0;2537.5;381.5
Conjunto Comercial/Sala;Iztacalco;0;0;0;21;1925.0;1309.0;122.5
Departamento;Santa Fe;3;0;2;180;28000.0;5950.0;
Departamento;Tlalpan;3;2;1;170;21000.0;7602.0;1603.0
Casa de Condominio;Santa Fe;5;4;5;805;70000.0;5950.0;49000.0
Departamento;Condesa;2;0;0;70;7350.0;3192.0;546.0
Tienda/Salón;Centro Histórico;0;0;0;30;2625.0;1050.0;245.0
Departamento;Lomas de Chapultepec;3;2;1;140;35000.0;6125.0;1960.0
Conjunto Comercial/Sala;Santa Fe;0;1;0;20;2100.0;2275.0;280.0
Departamento;Santa Fe;2;1;1;95;8400.0;4200.0;
Departamento;Santa Fe;2;1;1;62;6650.0;4284.0;
Departamento;Narvarte;3;1;0;85;7700.0;2975.0;322.0
Edificio Completo;Centro Histórico;0;0;0;180;26250.0;;
Departamento;Santa Fe;2;1;1;70;9800.0;2450.0;4200.0
Departamento;Santa Fe;3;2;1;200;19250.0;6650.0;805.0
Departamento;Roma Norte;2;1;0;60;4550.0;2450.0;52.5
Departamento;Ciudad de los Deportes;2;0;1;62;3850.0;1540.0;
Departamento;Roma;2;1;0;70;8400.0;2842.0;549.5
Departamento;Santa Fe;2;2;1;82;10500.0;5600.0;805.0
Departamento;La Condesa;1;0;1;40;4025.0;1820.0;
Departamento;Santa Fe;2;1;0;52;7700.0;1708.0;
Departamento;Lomas de Chapultepec;4;3;3;324;49000.0;15750.0;2737.0
Departamento;Coyoacán;2;2;2;220;56000.0;6300.0;4550.0
Departamento;Santa Fe;2;3;1;100;21000.0;11200.0;1575.0
Departamento;Coyoacán;3;1;1;140;28000.0;9226.0;486.5
Departamento;Santa Fe;3;1;1;220;21000.0;7000.0;3150.0
Conjunto Comercial/Sala;Centro Histórico;0;0;0;822;192500.0;58429.0;7654.5
Departamento;Juárez;1;0;0;65;6300.0;1480.5;
Conjunto Comercial/Sala;Santa Fe;0;2;0;120;38500.0;6300.0;2100.0
Departamento;Santa Fe;4;3;4;292;35000.0;13300.0;28000.0
Departamento;Coyoacán;2;1;1;100;27580.0;16446.5;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;168;26460.0;11760.0;2940.0
Departamento;Santa Fe;4;3;4;267;29750.0;8480.5;1995.0
Conjunto Comercial/Sala;Polanco;0;5;0;411;157500.0;76650.0;
Departamento;San Miguel Chapultepec;3;2;1;100;4900.0;2625.0;357.0
Conjunto Comercial/Sala;Centro Histórico;100;80;0;3600;1263500.0;;
Conjunto Comercial/Sala;Santa Fe;0;1;0;22;2800.0;2100.0;385.0
Tienda en Centro Comercial;Loma Bonita;1;0;0;53;8750.0;;
Departamento;San Ángel;2;1;1;75;8750.0;4329.5;6608.0
Departamento;Roma;1;0;0;45;7000.0;1680.0;70.0
Departamento;Santa Fe;2;1;1;80;7700.0;4200.0;8750.0
Tienda/Salón;Condesa;0;7;0;400;105000.0;2800.0;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;68;4200.0;3955.0;584.5
Departamento;Roma;3;1;1;110;19250.0;4375.0;700.0
Departamento;Coyoacán;2;1;0;65;11900.0;3325.0;315.0
Casa;Santa Fe;4;4;4;450;31500.0;3930.5;
Conjunto Comercial/Sala;Centro Histórico;0;0;0;562;87500.0;12918.5;1141.0
Departamento;Ciudad de los Deportes;2;1;0;50;2625.0;910.0;45.5
Casa;Santa Fe;5;3;4;800;26250.0;7350.0;
Departamento;Roma Norte;2;1;0;88;4200.0;2320.5;
Departamento;Bosques de las Lomas;2;1;1;108;16800.0;4168.5;12036.5
Departamento;Lomas de Chapultepec;3;2;3;150;35000.0;5950.0;1225.0
Departamento;Lomas de Chapultepec;5;2;2;300;66500.0;11788.0;5838.0
Conjunto Comercial/Sala;Santa Fe;0;0;0;200;28000.0;4550.0;8750.0
Tienda en Centro Comercial;Santa Fe;0;1;0;84;5250.0;4147.5;5985.0
Departamento;Condesa;4;1;1;260;24500.0;7700.0;15050.0
Cocineta;Centro Histórico;1;0;0;27;2975.0;500.5;84.0
Casa de Vecindad;Del Valle Centro;1;0;0;30;2975.0;;
Departamento;Coyoacán;1;0;0;38;7000.0;1732.5;
Casa de Condominio;Santa Fe;5;2;0;358;35000.0;8165.5;34650.0
